comment,Sentiment,Confidence
是的，我很早就意识到，我不会生一个孩子来穷养,0,0.762343
我喜欢女孩,2,0.999508
进步,2,0.998143
34岁单身青年表示很快乐，毫无束缚，期待爱情但不将就,0,0.998435
妙极,2,0.993342
别自我感动,0,0.617644
放心，结婚后，谁家都不会去的。独立在外买房住。,2,0.958815
广东是普遍只因村里分地男性才有,0,0.299228
不是不，是没能力结，一句话挣的太少了,0,0.999759
挺好的,2,0.99812
快乐，想咋发疯咋发疯,0,0.285492
人间清醒,2,0.97616
那可太快乐了,0,0.994296
没事，那聪明人发明出很多智能，ai。把我们这些没有学历的都淘汰,2,0.212228
错误的，是人生存的成本太高，自己都活不下去还结婚生孩子？不如回家躺起,0,0.999505
跑的快才是王道哈哈哈,2,0.94148
湖北还是可以的,2,0.907545
我就是2013年领的证。居然赶上了,0,0.551941
保护,0,0.887793
本人80后，单身，一个还没生。,0,0.893646
然后钱多的和草纸一样的人在你面前各种秀,0,0.922277
保护,0,0.887793
其实比起年龄，我更觉得应该用时代来划分，每个时代的人都各有各的特色,2,0.930627
太快乐了爽吃,0,0.998698
丑小鸭之所以能变成白天鹅，是因为它父母本身就是天鹅,2,0.589028
觉醒年代,2,0.400189
啊？,0,0.99148
可快乐了！,0,0.997653
我喜欢女孩,2,0.999508
一孩的我就想要个女儿，结果来了个儿子,1,0.791973
幽默,2,0.995087
哈哈哈哈哈哈哈哈哈有道理啊！,2,0.925679
人口衰减 已经说明社会需求饱和,0,0.416968
保护,0,0.887793
好好好,0,0.999795
投币了,0,0.981533
保护,0,0.887793
对，人不能太自私，自己都这鸟样了！,0,0.989653
生活,2,0.99936
简直太快乐了,0,0.947921
加油加油各位，过好自己的最好,0,0.999786
快乐,0,0.999885
保护,0,0.887793
我如果不结婚可以用自己的钱买奥迪A6，结完婚剩下的钱只能买二手奥拓,0,0.95965
88 多存钱,0,0.777066
我就是这么想的,2,0.186822
什么叫很多家庭，是99%的家庭如果一胎生了闺女，肯定会在第二胎要儿子,2,0.956292
理性看待这个up的成分和视频，任何地方都有好和不好的一面。,2,0.947231
太快乐了！,0,0.987774
快乐至死,0,0.959709
我贡献了一对,2,0.981092
福建人表示 你tm胡扯什么,0,0.993727
等老了就知道好不好,0,0.908961
如果你能吃苦，你就有吃不完的苦,0,0.907416
哈哈哈哈哈,2,0.99747
保护,0,0.887793
遥遥子,1,1
39快乐到飞起,0,0.997431
快乐,0,0.999885
真的是光棍更多了,0,0.885222
是700万,0,0.148031
怎么说话这么片面,0,0.996203
不是不结婚，是结不起婚，彩礼房车压死了年轻人结婚的欲望,0,0.977926
我反对，我福建的生的女儿我也不打算生二胎要男孩了,0,0.650922
基数大啊,2,0.893318
很好啊,2,0.999726
不是不卷，是会更卷,0,0.647416
知足常乐,2,0.964812
跌吧！,0,0.995277
其他人我不知道，我只知道我自己挺快乐的！！！,0,0.975913
幽默,2,0.995087
我潮州的，我喜欢女孩！,2,0.998382
加油,2,0.999776
6,2,0.9009
房子彩礼,2,0.50165
保护,0,0.887793
还有家暴,2,0.737929
当了20年的儿子，自己啥样不知道啊？有能力好好孝敬父母比这些强多了,0,0.935852
快乐呀！,0,0.999633
核心是二孩三孩多了，这些家庭大多数是当年重男轻女生了女孩的,2,0.513047
这全是智能手机导致的 ,0,0.0250231
这是事实…,0,0.969086
这也算愚蠢的一种,0,0.995805
没必要刻意追求苦难，那和自残无异。,0,0.974517
保护,0,0.887793
也是我的看法,2,0.286683
挺好  人少了竞争压力小,2,0.982111
至少不去痛苦,0,0.974733
工厂违法也是常态,0,0.998418
保护,0,0.887793
太快乐了,0,0.989325
反对强迫结婚，抵制父母逼着去相亲,0,0.996214
90后表示先观望一会，不急,0,0.175153
非常快乐,0,0.999783
好好好,0,0.999795
最后一句确实是，生前想好,0,0.549902
外资,2,0.584469
废了,0,0.991165
即将奔溃,0,0.252937
29都过期了,0,0.994059
我只是不结婚，又不是不谈恋爱，快乐只会更多,0,0.0181729
女孩多好啊,2,0.978956
保护,0,0.887793
已婚宝妈求大家不要结婚 结了婚就谨慎生娃 ,0,0.965336
我的痛苦不会因为有人比我痛苦而消失太对了，这种话张雪峰老师也说过。不要片面剪辑别人说的话，真的很毁形象,0,0.995198
不能说快乐，也没不快乐，之前没有婚后的限制,0,0.454642
我买不起劳斯莱斯是缺那五块钱的优惠券吗？,0,0.917306
快乐，能不能活到退休我都不知道,0,0.178489
好好好,0,0.999795
我已经想好了到时候如果真的有钱了，我不想生，我就去收养一个。,0,0.620924
还有这么多啊,2,0.500748
我的快乐你想象不到,0,0.0454703
天天下班了就打游戏，王国之泪刚通，在冲法环，游戏不比恋爱快乐,0,0.976845
我不结婚是因为我认为成本高，婚姻对女性并不友好。,0,0.989049
快乐，贼快乐!!!!!!把钱投资自己身上不好吗!!!,0,0.680438
我丁克,2,0.418565
有没有想过以前还有结婚不办结婚证的，现在普遍都办，所以实际降幅更大,2,0.676843
希望在座的各位都可以遇见对的人,2,0.95215
这是时代的进步,2,0.960266
居然还有15％,0,0.979226
未来十年殡葬行业发展前景好,2,0.976623
保护,0,0.887793
应届生永远嫌多，,0,0.606302
没有不快乐,0,0.545799
可能不会很快乐，但肯定不会更痛苦,0,0.872377
保护,0,0.887793
保护,0,0.887793
卷来卷去 孩子太累了,0,0.921875
觉醒了，哈哈哈哈,2,0.952237
这绝对不是同一批年轻人,0,0.974368
太快乐了哈哈哈哈,0,0.998882
帕西坨现金只能是一个理论，不是真的陷阱,0,0.998418
80后还没结婚的路过,0,0.676833
主要还是没钱、没钱、没钱,0,0.881687
800万还是太多了,0,0.915396
钱,0,0.874019
前几天?我看了下日期,0,0.941129
更累了,0,0.522497
主要是约会也这样，高投入还可能一场空,0,0.333157
那真是非常非常非常非常非常快乐了，简直不要太快乐，相当快乐,0,0.999932
30一点不急,1,0.670397
保护,0,0.887793
太有道理了,0,0.895411
真理特定时候也成谬误。马原,1,0.886363
保护,0,0.887793
保护,0,0.887793
是真的快乐！,0,0.999446
好好好,0,0.999795
本来也没安好心啊,0,0.93663
保护,0,0.887793
对,2,0.823896
太多了,0,0.867628
好好好,0,0.999795
太对了，别人比我苦那我自己就不苦吗？,0,0.833835
儿孙自有儿孙福，没有儿孙我享福,2,0.102821
襄阳人报道,2,0.642818
这说的没问题啊,2,0.833818
保护,0,0.887793
我更喜欢女儿,2,0.9991
快乐！,0,0.999865
我快四十了 但我還是單身快樂,2,0.260774
我很快樂,1,1
保护,0,0.887793
老了不知道，但现在是真的快乐,0,0.70022
保护,0,0.887793
很快乐,0,0.999751
看你吗,0,0.918144
不，孩子还是会卷。只不过班级不会那么挤了而已,0,0.119278
不快乐 不难受,0,0.896898
信任丢失是因为人变聪明了。有些行为就是自作聪明,0,0.813592
沙杯观点,2,0.189751
而现在进入大学选择集成芯片自动化的 会是未来2050年的人工智能领域的中层力量,2,0.998568
人工智能目前还处于早期的电子厂阶段的初期阶段 真正得到智能及应用推广和适应迭代还得一些年呢,2,0.781048
还可以再长五岁，初婚年龄到36岁左右，因为近五年的经济动荡形势都不适合结婚，不如稳定期在考虑结不结婚的事情,0,0.527124
比看家庭里短 侦探老公有没有跟同事暧昧 省心很多,2,0.852834
作者说的都是现实问题，真实！,0,0.199742
看好你,2,0.983298
你真勇,1,0.565945
快乐死了,0,0.597244
结婚的少了，离婚的多了，唉,0,0.996162
女性,2,0.438976
我真的好讨厌这种生仔是福的垃圾思想,0,0.997674
可是，女儿多可爱啊,2,0.989058
好,2,0.998993
不结婚都是被迫的,0,0.915762
瞎操心,0,0.986742
我潮汕人，不是所有潮汕人都这样，我就想生女孩，别以偏概全！！,0,0.998455
有一说一，无聊不了,0,0.997468
不快乐，没办法，自己都活不起了,0,0.939011
什么叫被认为？本来就是好吗？,0,0.997442
保护,0,0.887793
单身太爽了,0,1
理性,2,0.972694
是吗？我只觉得6,0,0.99178
也是我的看法,2,0.286683
挺你！,2,0.983763
难道不是别有目的？,0,0.999151
港汇广场吃,2,0.895932
工资自己一个花 多爽,0,0.991493
我不想有人去体验我的生活,0,0.925557
医院有轮班 ……,0,0.155143
确实好，哈哈哈,0,0.999705
是的啊。。,0,0.561088
怎么还有800万出生,0,0.979502
不要觉得单身快乐，单身的快乐你想都想不到,0,0.162
保护！！！,0,0.902867
单身的快乐，你想象不到,0,0.972396
非常快乐,0,0.999783
ip正确,2,0.956856
卖20快的菜我能吃2天,0,0.111724
醍醐灌顶,2,0.89969
单身不快乐，但恋爱结婚带娃更不快乐,0,0.514979
确实,0,0.483035
我想说你不是年轻人嘛？这备年轻人？你很老么？,0,0.999891
不好意思是真的快乐哈哈哈,0,0.996644
快乐只是相比较的，但是不快乐,0,0.913684
思想是随着时代的发展而进步的,2,0.98306
保护,0,0.887793
问题不太,0,0.977034
活着就很累了,0,0.476485
现实中重男轻女已经刻在骨子里了,0,0.235073
快乐,0,0.999885
支持,2,0.999723
保护,0,0.887793
哈哈哈哈艹,2,0.920805
保护,0,0.887793
32岁，完全没有结婚的想法,0,0.995599
单身真的快乐,0,0.997909
真的太快乐了,0,0.967163
潮汕,2,0.92008
那是相当的快乐,0,0.999589
我更觉得是人们越来越关注自己的心理健康，认识到原声家庭的不幸，缺爱。想被爱也觉得爱情不值得相信，没了爱情谈何结婚,0,0.521297
就业是最基本的民生,2,0.468489
生存压力太大了,0,0.741068
是的,2,0.110777
谈恋爱虽然美好，但更多的是无奈难受,0,0.0759388
预制菜,1,0.413459
啧啧啧！,0,0.994969
真的很快乐,0,0.999655
闭口开口就彩礼彩金房子车子，结个P,0,0.95443
没钱的现在都不能算个人。怎么结婚,0,0.990372
最根本的原因是生存压力太大了，一个人还勉强过活，有了家庭尤其是小孩子压力指数上升,0,0.99843
保护,0,0.887793
不知道有多快乐,0,0.598389
我的看法也是这样,0,0.923948
就是没钱,0,0.556147
好好好,0,0.999795
爸爸快乐你享受不到,0,0.777353
孩子生出来不是要给他带来苦难的,0,0.96559
我知道你很急，但是你先别急,0,0.0309445
保护,0,0.887793
单身万岁，单身王道,2,0.81817
快乐,0,0.999885
相当快乐,0,0.999747
点名表扬,2,0.919523
人口基数再大，也是会有老龄化，老龄化只会更严重。,0,0.717821
快乐,0,0.999885
好好好,0,0.999795
过了30岁以后没人催婚了，一下就感觉人生开阔了很多，可以真正做自己了,0,0.985957
年入百万千万的，来告诉我一个年入几万的该怎么花钱，我信你麻痹！！,0,0.9984
保护,0,0.887793
你要知道，活着不是为了活得更累，而是为了活得舒坦，活得精彩,2,0.219144
地球也经不住人类那么多吧,0,0.894525
学校都没有学生了,0,0.430678
图穷匕见,2,0.512626
40单身阿姨，快乐！,0,0.998785
哈哈哈哈哈笑着笑着就哭了,2,0.969091
过于真实,0,0.950353
没差，卷是按比例算的，跟数量没关系,0,0.0712534
福建这一带，比较注重族谱，需要男孩写进族谱,2,0.938808
保护up主,0,0.978116
这么说吧，大部分90后都活不到老的,0,0.983867
00后的男性应该更喜欢女儿吧？,2,0.348603
不是不愿意生女孩 是觉得女孩在这个社会太难了 不想她来受苦,0,0.997523
主打一个叛逆哈哈哈哈,2,0.974768
保护！！,0,0.939151
很好很阳刚！,2,0.999667
宝藏UP主，还好我早就关注了,2,0.914636
快乐死了，自己赚钱自己花，时而孝敬下父母，不就行了,0,0.629622
哈哈哈哈哈哈,2,0.914082
ip正确（没有地域黑，看到贼多这种言论都是这IP，无意冒犯）,0,0.817387
我去那干啥啊，人家下午能休息，又不是一直干,0,0.961362
勇士啊,2,0.282394
保护,0,0.887793
字幕呢？,0,0.996906
体验服,2,0.0731561
保护,0,0.887793
哈哈哈哈哈哈哈,2,0.974361
。。。。,0,0.789611
知乎对婚恋对人生观真的洗脑作用巨大，其实每个人想法不一样,0,0.937314
相当快乐,0,0.999747
哈哈哈,2,0.998853
算我一个,2,0.545485
哈哈哈哈哈,2,0.99747
不敢苟同，你怎么想是你的事，但你在试图用你的主观想法影响其他人,0,0.999476
保护,0,0.887793
快乐啊,0,0.999733
不用快不快乐，已经没得选了,0,0.161076
单身万岁,2,0.979185
一个人活着都不容易了,2,0.351847
人工智能,2,0.836611
太快乐了,0,0.989325
本来就是,0,0.185994
？？？？？擦尼玛  男人呢,0,0.99993
没有那些世俗的欲望,0,0.944405
关我屁事,0,0.990504
哈哈哈哈,2,0.975279
牛的,2,0.995189
结婚？你家里有矿啊？,0,0.987822
又在这害听你视频的年轻人了,0,0.997461
好好好,0,0.999795
对不起本广东人真的很喜欢女儿 但是怕什么来什么。。,0,0.662405
保护,0,0.887793
保护,0,0.887793
特别快乐,0,0.999808
咱就是说 我挣得钱我自己道路不够花 还养孩子给孩子花 我怕不是脑子被驴踢了,0,0.993662
好好好,0,0.999795
是的 大多数观念根本没变 房子车子以后都是儿子的,1,0.611884
保护！,0,0.93595
90后的我只要老婆愿意我想生四五个目前两个,2,0.842227
都不卷了，女人会自己卷,0,0.553759
品质,2,0.983147
那是因为结婚成本太高吧？,0,0.990832
我真这么觉得啊,0,0.754679
软肋,0,0.723247
这一点上男生一样，结婚还是一样被催,0,0.997915
那我就放心了,2,0.997809
钱呗,0,0.840577
高了,0,0.733626
高了,0,0.733626
保护,0,0.887793
那我可太快乐了,0,0.997386
好好好好好好好,0,0.99993
有钱那结婚生孩子养确实不错，但没钱单身一样也舒服快乐,0,0.836577
不快乐，只是不愿意更不快乐罢了,0,0.800427
更卷了,2,0.734153
清醒，但是不一定快乐,0,0.325067
关我啥事,0,0.979098
可我真觉得都一样，而且我更喜欢女儿,2,0.984518
还有800？任重道远啊,0,0.769405
不快乐,0,0.829797
抱歉不是夜班就是下夜班，看不了,0,0.982141
保护,0,0.887793
好好好,0,0.999795
期待,2,0.994713
别人不知道，我是真快乐,0,0.311527
想起之前，家里女孩16岁没出嫁，汉朝就要加五倍的赋税（噗）,0,0.117082
但现在是一直在建学校,2,0.939425
说清楚一点，是珠三角以外的,0,0.530171
快乐飞起～～～～,0,0.840047
